"","YOB","CoupleType","BirthPlaceMom","BirthPlaceDad","LAHusband","LAWife","HusbandEducation","WifeEducation","Husband_ftotval","Husband_inctot","Husband_incwage","Wife_inctot","Wife_incwage","Fertility"
"34",1952,"Hispanic-Hispanic","Argentina","Argentina",1,1,11.7142857142857,9.85714285714286,10.5514248212179,0.820037727554639,0.815651511152585,0.770827233791351,0.770827233791351,2.71428571428571
"35",1952,"Hispanic-Hispanic","Cuba","Cuba",1,1,8.79310344827586,7.75862068965517,10.269131610268,0.50028027759658,0.537908970433123,0.271957034710795,0.268878059927374,3.06666666666667
"36",1952,"Hispanic-Hispanic","El Salvador","Mexico",1,1,12,12,10.8895769119263,0.94458019733429,0.94458019733429,0.373774737119675,0.373774737119675,3
"37",1952,"Hispanic-Hispanic","El Salvador","Nicaragua",1,1,15,12,10.6141004562378,0.969662368297577,0.969662368297577,-0.740136981010437,-0.740136981010437,3
"38",1952,"Hispanic-Hispanic","Mexico","Mexico",1,1,6.52302631578947,5.58529411764706,9.9733913898468,0.465489165568091,0.463125875411728,0.219056835770607,0.219056835770607,6.31746031746032
"39",1952,"Hispanic-Hispanic","Mexico","USA",1,1,6.5,10,10.4488566716512,0.695856332778931,0.66663670539856,0.480572685599327,0.489199548959732,5.66666666666667
"40",1952,"Hispanic-Hispanic","USA","Cuba",1,1,9.57142857142857,9.71428571428571,9.99760556221008,-0.0356981456279755,-0.0356981456279755,0.328778654336929,0.328778654336929,3.85714285714286
"41",1952,"Hispanic-Hispanic","USA","USA",1,1,7.58798283261803,6.93965517241379,10.0799379197596,0.457405989372914,0.439716006832445,0.164769366428983,0.142000016704616,5.05567010309278
"42",1952,"Hispanic-White","USA","Argentina",1,0,12.8333333333333,12.1666666666667,10.8240054448446,1.31755169232686,1.16493731737137,0.413914144039154,0.413914144039154,5
"43",1952,"Hispanic-White","USA","Mexico",1,0,6.5,7.09964412811388,10.1087056380052,0.550466296595087,0.528102249573322,0.35050795552088,0.365773825661132,6.4135593220339
"44",1952,"Hispanic-White","USA","Spain",1,0,9.4,10.8,10.5686287879944,0.870436862111092,0.859879732131958,0.777281045913696,0.777281045913696,4.2
"45",1952,"Hispanic-White","USA","USA",1,0,9.3921568627451,9.45098039215686,10.3014132255732,0.657245444545392,0.624638856100362,0.305750250816345,0.095869392156601,4.74509803921569
"46",1952,"White-Hispanic","Brazil","USA",0,1,14.2,13.4,10.999413728714,1.43958388268948,1.47627982497215,0.793346643447876,0.793346643447876,4.6
"47",1952,"White-Hispanic","Dominican Republic","USA",0,1,10.3333333333333,8.66666666666667,10.4533782958984,0.790035426616669,0.595435877641042,0.238915875554085,0.238915875554085,2.83333333333333
"48",1952,"White-Hispanic","Mexico","USA",0,1,7.12028301886792,6.42713567839196,10.0417157113552,0.535547087728781,0.512910249241947,-0.122382946312428,0.054008474946022,5.80803571428571
"49",1952,"White-Hispanic","USA","USA",0,1,10.72,10.3,10.5206235170364,0.933756799250841,0.856426130980253,0.607377022504807,0.607377022504807,4.6
"50",1952,"White-White","USA","USA",0,0,11.105950971782,11.1577521487375,10.5162535044875,0.935636263955059,0.896438163896397,0.32876731946668,0.34408349364051,4.50458103963885
"51",1953,"Hispanic-Hispanic","Cuba","Cuba",1,1,8.44827586206897,8.58620689655172,10.3901899125841,0.57743973367744,0.562419630587101,0.332233303785324,0.319836258888245,3.41379310344828
"52",1953,"Hispanic-Hispanic","Dominican Republic","Dominican Republic",1,1,12.25,12,10.4452247619629,0.936710268259048,0.673561871051788,0.641137935221195,0.641137935221195,3.75
"53",1953,"Hispanic-Hispanic","El Salvador","El Salvador",1,1,11.2,12,10.5204957326253,0.744172871112823,0.744172871112823,0.574279844760895,0.574279844760895,4.4
"54",1953,"Hispanic-Hispanic","Mexico","Guatemala",1,1,9,12,11.1383371353149,1.06077587604523,1.02341747283936,1.15144610404968,1.14040637016296,4
"55",1953,"Hispanic-Hispanic","Mexico","Mexico",1,1,6.41530054644809,5.46534653465347,9.88461806615194,0.39450825434336,0.414167921195542,-0.688027490462576,-0.688027490462576,6.16450216450216
"56",1953,"Hispanic-Hispanic","Panama","USA",1,1,8,5.5,10.2989778518677,0.542943827807903,0.542943827807903,0.771428823471069,0.771428823471069,3
"57",1953,"Hispanic-Hispanic","USA","Ecuador",1,1,12,12,10.6056251525879,0.552400231361389,0.552400231361389,0.583519041538239,0.583519041538239,4
"58",1953,"Hispanic-Hispanic","USA","Spain",1,1,8,10,11.0200338363647,1.24047935009003,1.22630381584167,0.580502450466156,0.552081406116486,4
"59",1953,"Hispanic-Hispanic","USA","USA",1,1,6.9930966469428,6.68098159509202,10.0386854199396,0.417916541919112,0.396269116573539,0.0928654005427075,0.0885170395486057,5.05938697318008
"60",1953,"Hispanic-White","USA","Cuba",1,0,13.1428571428571,13,10.5690349232067,0.865839521315965,0.397555875991072,0.551891416311264,0.674218108256658,3.35714285714286
"61",1953,"Hispanic-White","USA","Mexico",1,0,6.70900321543408,7.43465045592705,10.2005571846489,0.667075399121968,0.6410668363944,0.0926700503875812,0.0915261468539635,6.31123919308357
"62",1953,"Hispanic-White","USA","Spain",1,0,12.2,13,10.6569247245789,0.795712128281593,0.723444998264313,0.501851667960485,0.501851667960485,3.6
"63",1953,"Hispanic-White","USA","USA",1,0,9.88135593220339,9.58333333333333,10.4621025044867,0.792107368165508,0.756779634704193,0.521039915936334,0.494479909539223,4.46774193548387
"64",1953,"White-Hispanic","Bolivia","USA",0,1,8,12,10.2315769195557,0.234631463885307,0.234631463885307,0.178683280944824,-0.590449810028076,3
"65",1953,"White-Hispanic","Cuba","USA",0,1,12.9166666666667,12.8333333333333,10.6011649045077,0.986200292679397,0.759535241872072,1.07183945178986,1.07183945178986,3.15384615384615
"66",1953,"White-Hispanic","Mexico","USA",0,1,7.1289592760181,6.48190045248869,10.0375171731421,0.538744681668127,0.512478452309771,0.100245293643739,0.0989225241872999,5.75732217573222
"67",1953,"White-Hispanic","Nicaragua","USA",0,1,12.3333333333333,11.6666666666667,10.6508286794027,0.866772492726644,0.856527388095856,0.830418169498444,0.830418169498444,3.33333333333333
"68",1953,"White-Hispanic","USA","USA",0,1,9.76811594202899,9.92647058823529,10.4750165759393,0.837385062971767,0.844655794799328,0.409496456384659,0.409496456384659,4.6231884057971
"69",1953,"White-Hispanic","Venezuela","USA",0,1,14.1428571428571,11.0714285714286,10.6950142724173,1.09885535921369,1.09814328806741,0.756071329116821,0.756071329116821,4.57142857142857
"70",1953,"White-White","USA","USA",0,0,11.2354699906845,11.2544436662796,10.5087130836797,0.93104591044263,0.893433793564564,0.320441599513892,0.346906153757542,4.45700452304451
"71",1954,"Hispanic-Hispanic","Cuba","Cuba",1,1,9.81818181818182,9.63636363636364,10.3153320040022,0.704654777156455,0.696506839245558,-0.754592567682266,-0.754592567682266,3.27272727272727
"72",1954,"Hispanic-Hispanic","Ecuador","Ecuador",1,1,11.4285714285714,11,10.4758024215698,0.792003625631332,0.792003625631332,0.609122633934021,0.609122633934021,5.28571428571429
"73",1954,"Hispanic-Hispanic","El Salvador","El Salvador",1,1,11.6,10.4,10.3118572235107,0.513617649674416,0.513617649674416,0.576951235532761,0.576951235532761,4
"74",1954,"Hispanic-Hispanic","Mexico","Mexico",1,1,6.2,5.35164835164835,9.9729960456727,0.445439122346314,0.438508827771459,0.0261181011795998,0.0261181011795998,6.155
"75",1954,"Hispanic-Hispanic","Panama","USA",1,1,8,5,10.8858327865601,0.839879751205444,0.839879751205444,0.771428823471069,0.771428823471069,5
"76",1954,"Hispanic-Hispanic","Peru","Peru",1,1,14,14,10.4981956481934,0.554137229919434,0.483581602573395,1.11174368858337,1.11174368858337,4
"77",1954,"Hispanic-Hispanic","USA","Cuba",1,1,9,8.6,10.1278752088547,0.516840780153871,0.515446000865528,0.538730204105377,0.538730204105377,3.1
"78",1954,"Hispanic-Hispanic","USA","USA",1,1,7.05190311418685,6.96491228070175,10.0230004048347,0.425904075017429,0.401801475265529,0.225815611000618,0.213631242132661,5.07641196013289
"79",1954,"Hispanic-Hispanic","Uruguay","Uruguay",1,1,12.5,10,10.8120265007019,1.05910897254944,1.05216440558434,0.959488928318024,0.959488928318024,3.5
"80",1954,"Hispanic-White","USA","Colombia",1,0,16,12,10.4460229873657,0.417012900114059,0.417012900114059,0.314465671777725,0.314465671777725,3
"81",1954,"Hispanic-White","USA","Cuba",1,0,12.4285714285714,12.2857142857143,10.7048992315928,0.949141589303811,0.992854163050652,-0.0249135196208954,-0.0249135196208954,3.64285714285714
"82",1954,"Hispanic-White","USA","Mexico",1,0,6.6,7.21759259259259,10.1216507081328,0.58911730673902,0.56591074562241,-0.11081428937614,-0.0933192856609821,6.11988304093567
"83",1954,"Hispanic-White","USA","Peru",1,0,16,15,11.6540632247925,1.86010837554932,1.19933474063873,1.04295456409454,0.795964479446411,5
"84",1954,"Hispanic-White","USA","Spain",1,0,9.44444444444444,10.4444444444444,10.4653757810593,0.828887917101383,0.863793764795576,0.606647839148839,0.606647839148839,3.33333333333333
"85",1954,"Hispanic-White","USA","USA",1,0,9.42307692307692,9.32692307692308,10.3699228007619,0.643339402428487,0.630537416690435,0.763596065342426,0.555549820264181,4.98076923076923
"86",1954,"Hispanic-White","USA","Uruguay",1,0,15,12,10.2759389877319,-0.0917021259665489,-0.0917021259665489,0.521620154380798,0.521620154380798,2
"87",1954,"White-Hispanic","Cuba","USA",0,1,13.2727272727273,10.7272727272727,10.5485362139615,0.983947706493464,1.00570817291737,0.556898951530457,0.521472930908203,3.90909090909091
"88",1954,"White-Hispanic","Mexico","USA",0,1,7.64419475655431,6.69850187265918,10.0973831149639,0.595493714926213,0.559179714249095,0.368798256984779,0.368798256984779,5.60958904109589
"89",1954,"White-Hispanic","USA","USA",0,1,10.8588235294118,11.1764705882353,10.4450118939082,0.879546548032926,0.815977028655735,0.303533062338829,0.303533062338829,4.37647058823529
"90",1954,"White-White","USA","USA",0,0,11.3440706305576,11.3457228681843,10.500260708126,0.926667935572025,0.888255503915478,0.33203979504231,0.353280807549166,4.41873083274357
"91",1955,"Hispanic-Hispanic","Argentina","Argentina",1,1,15.2,9.4,10.7734620571136,1.18957581371069,1.18957581371069,0.815316379070282,0.815316379070282,3.4
"92",1955,"Hispanic-Hispanic","Colombia","Cuba",1,1,12,12,10.5561971664429,0.409328907728195,0.409328907728195,0.632989466190338,0.632989466190338,3
"93",1955,"Hispanic-Hispanic","Cuba","Cuba",1,1,9.62962962962963,8.03703703703704,10.4284910559654,0.727237991988659,0.732091387112935,0.45179808139801,0.45179808139801,3.22222222222222
"94",1955,"Hispanic-Hispanic","Dominican Republic","Dominican Republic",1,1,9,8.75,10.0935564041138,0.434285225967566,0.434285225967566,0.662939921021461,0.662939921021461,4.5
"95",1955,"Hispanic-Hispanic","Mexico","Mexico",1,1,6.31306306306306,5.71186440677966,9.95319716479327,0.438349790524122,0.438226802794467,-0.30467551574111,-0.30467551574111,5.93308550185874
"96",1955,"Hispanic-Hispanic","Nicaragua","Nicaragua",1,1,12.8571428571429,11.8571428571429,10.513623714447,0.717573508620262,0.686165228486061,0.81404060125351,0.81404060125351,4.57142857142857
"97",1955,"Hispanic-Hispanic","USA","Cuba",1,1,9.71428571428571,7.85714285714286,9.7594469388326,-0.0927082945903142,-0.216570800542831,0.328778654336929,0.328778654336929,3.57142857142857
"98",1955,"Hispanic-Hispanic","USA","USA",1,1,7.50775862068966,7.31818181818182,10.0863104980357,0.466834612052926,0.452226766266606,0.321212436672986,0.321212436672986,4.87251655629139
"99",1955,"Hispanic-White","USA","Mexico",1,0,6.42260061919505,7.19674556213018,10.1511853486956,0.613339446569151,0.571907235848574,0.0473988997163596,0.0550124298494596,5.94084507042253
"100",1955,"Hispanic-White","USA","Spain",1,0,11.2857142857143,10.1428571428571,10.9632696151733,1.30357975959778,1.30357975959778,0.399985233942668,0.399985233942668,3.28571428571429
"101",1955,"Hispanic-White","USA","USA",1,0,8.79166666666667,8.96103896103896,10.3294891138546,0.691192692659538,0.667215822996306,-0.0576126351952553,-0.064527819554011,4.43589743589744
"102",1955,"White-Hispanic","El Salvador","USA",0,1,12.8,11,10.4705310821533,0.821684408187866,0.817133724689484,-0.186392337083817,0.564891695976257,4.6
"103",1955,"White-Hispanic","Mexico","USA",0,1,7.41224489795918,6.54338842975207,9.94829864077049,0.475466208562495,0.455518394665316,0.246401775214407,0.245079005757968,5.66044776119403
"104",1955,"White-Hispanic","USA","USA",0,1,10.4941176470588,10.2235294117647,10.2821107837889,0.763793914527115,0.721367445232263,-0.255728676915169,-0.255728676915169,4.57647058823529
"105",1955,"White-White","USA","USA",0,0,11.4291248394407,11.419376067887,10.4974310728368,0.926944839316044,0.887539090425909,0.341378732534638,0.352902151326165,4.36298708719004
"106",1956,"Hispanic-Hispanic","Argentina","Argentina",1,1,13.875,12.125,10.2986397743225,0.74891309440136,0.823697209358215,0.921239793300629,0.921239793300629,2.75
"107",1956,"Hispanic-Hispanic","Cuba","Cuba",1,1,9.3125,9.15625,10.3398102919261,0.67347487124304,0.665653225655357,0.23001897148788,0.214785626158118,3.25
"108",1956,"Hispanic-Hispanic","Ecuador","Ecuador",1,1,11.6,11.6,10.6609311103821,0.998591482639313,0.996290862560272,0.503054261207581,-1.36207807064056,5.8
"109",1956,"Hispanic-Hispanic","El Salvador","El Salvador",1,1,11.5,12.75,10.853147983551,1.10518729686737,1.10518729686737,0.579622626304626,0.579622626304626,4.25
"110",1956,"Hispanic-Hispanic","Mexico","Guatemala",1,1,7,8,10.523440361023,0.863930781682332,0.851477980613708,1.15144610404968,1.14040637016296,4
"111",1956,"Hispanic-Hispanic","Mexico","Mexico",1,1,6.21774193548387,5.6725,9.99969949220356,0.477053296253871,0.457021765281767,-0.174489074283176,-0.174489074283176,5.76651982378855
"112",1956,"Hispanic-Hispanic","Mexico","USA",1,1,6.5,10,10.4488566716512,0.695856332778931,0.66663670539856,0.480572685599327,0.489199548959732,5.66666666666667
"113",1956,"Hispanic-Hispanic","Panama","USA",1,1,7.5,7.5,10.8858327865601,0.839879751205444,0.839879751205444,0.771428823471069,0.771428823471069,5
"114",1956,"Hispanic-Hispanic","Peru","Peru",1,1,16,13.5,10.7552237510681,0.795171141624451,0.795171141624451,1.11174368858337,1.11174368858337,4
"115",1956,"Hispanic-Hispanic","Spain","Spain",1,1,9.2,8.8,10.6646799087524,0.957540512084961,0.957540512084961,0.689525604248047,0.689525604248047,3.4
"116",1956,"Hispanic-Hispanic","USA","USA",1,1,7.3489666136725,7.32148626817447,10.0695776747806,0.469664320085603,0.450920255659413,0.286293546035886,0.264936478238325,4.85889570552147
"117",1956,"Hispanic-White","USA","Colombia",1,0,16,12,10.4460229873657,0.417012900114059,0.417012900114059,0.314465671777725,0.314465671777725,3
"118",1956,"Hispanic-White","USA","Cuba",1,0,10.4375,11.75,10.5347831090291,0.772012493014336,0.884892996687155,0.617156319320202,0.761237978935242,3.3125
"119",1956,"Hispanic-White","USA","Guatemala",1,0,15,14.5,10.840277671814,1.23309980332851,0.72263769308726,0.888702929019928,0.888702929019928,4.5
"120",1956,"Hispanic-White","USA","Mexico",1,0,6.66777408637874,7.27102803738318,10.1119289043338,0.58936673628416,0.572484209313584,0.369539093758379,0.391651133696238,5.85294117647059
"121",1956,"Hispanic-White","USA","Spain",1,0,12.5454545454545,11.1818181818182,10.4993296729194,0.952605903148651,0.952605903148651,0.570980727672577,0.570980727672577,3.54545454545455
"122",1956,"Hispanic-White","USA","USA",1,0,8.8375,9.1547619047619,10.2417608537982,0.602059819797675,0.569057632423937,0.492984913703468,0.483764667891794,4.57142857142857
"123",1956,"White-Hispanic","Mexico","USA",0,1,8.01346153846154,7.11646586345381,10.0741930980127,0.559055708193531,0.553105087048607,-0.337711973736684,-0.337711973736684,5.2536231884058
"124",1956,"White-Hispanic","Nicaragua","USA",0,1,11.7,11.3,10.6295677423477,0.951306447386742,0.947464533150196,0.517528347671032,0.517528347671032,3.2
"125",1956,"White-Hispanic","Spain","USA",0,1,10.5,10.5714285714286,10.4197700500488,0.660714584589005,0.836711138486862,1.06756973266602,-0.155814796686172,3.875
"126",1956,"White-Hispanic","USA","USA",0,1,10.830985915493,10.5,10.4199228806929,0.855591095713052,0.764403499662876,0.738695740699768,0.738695740699768,4.52112676056338
"127",1956,"White-Hispanic","Venezuela","USA",0,1,11.75,9.375,10.6746332645416,1.06851537525654,0.989151805639267,0.756071329116821,0.756071329116821,4.25
"128",1956,"White-White","USA","USA",0,0,11.5267798334181,11.4977966045218,10.4945383037101,0.925597788186393,0.888668875922228,0.335222052842957,0.354860504553864,4.32389785393445
"129",1957,"Hispanic-Hispanic","Cuba","Cuba",1,1,8.86206896551724,9.24137931034483,10.2265095710754,0.540845775433506,0.575115220374702,0.356542751193047,0.356542751193047,3.3448275862069
"130",1957,"Hispanic-Hispanic","Dominican Republic","USA",1,1,6.5,9,10.3329062461853,0.159798458218575,0.153101934120059,0.187789350748062,0.187789350748062,3.5
"131",1957,"Hispanic-Hispanic","El Salvador","Mexico",1,1,12,12,10.8895769119263,0.94458019733429,0.94458019733429,0.373774737119675,0.373774737119675,3
"132",1957,"Hispanic-Hispanic","Mexico","Mexico",1,1,6.36111111111111,5.92070484581498,9.92448050076844,0.403501295430526,0.432007197509038,-0.417615372273657,-0.417615372273657,5.703125
"133",1957,"Hispanic-Hispanic","Mexico","USA",1,1,9,8.25,10.648756980896,0.964568436145782,0.804761866728465,0.489199548959732,0.489199548959732,4.75
"134",1957,"Hispanic-Hispanic","Nicaragua","Nicaragua",1,1,13.8,10.8,10.234845161438,0.719074090321859,0.719074090321859,0.338456094264984,0.338456094264984,4.33333333333333
"135",1957,"Hispanic-Hispanic","Peru","Peru",1,1,16,14,10.8101568222046,0.416121006011963,0.416121006011963,1.11174368858337,1.11174368858337,4
"136",1957,"Hispanic-Hispanic","Spain","Spain",1,1,11.8,12.25,10.8761606216431,1.21718468268712,1.21718468268712,0.689525604248047,0.689525604248047,3.2
"137",1957,"Hispanic-Hispanic","USA","Cuba",1,1,10.8571428571429,9.57142857142857,10.2801073619298,0.623865555439677,0.610977151989937,0.538730204105377,0.538730204105377,3.71428571428571
"138",1957,"Hispanic-Hispanic","USA","USA",1,1,7.25201288244766,7.16422764227642,10.0157280967349,0.404879306199831,0.386044394668201,0.249074367063239,0.247714070451405,4.82453416149068
"139",1957,"Hispanic-White","USA","Mexico",1,0,6.30313588850174,7.26860841423948,10.0854143354128,0.603609492222186,0.598332462875729,-0.558459637376169,-0.555768926373937,5.92447129909366
"140",1957,"Hispanic-White","USA","Spain",1,0,12.4285714285714,11.8571428571429,10.8153993288676,1.23252857724826,1.16646813154221,0.558432579040527,0.52934518456459,3.28571428571429
"141",1957,"Hispanic-White","USA","USA",1,0,9.125,9.4054054054054,10.3627685678416,0.70584111157478,0.684924105498588,0.544535768883569,0.544535768883569,4.5921052631579
"142",1957,"White-Hispanic","Argentina","USA",0,1,16,13.3333333333333,10.4166965484619,0.88996759057045,1.26710891723633,0.811444520950317,0.437931060791016,5
"143",1957,"White-Hispanic","Mexico","USA",0,1,7.73991935483871,7.06496062992126,10.0598332648184,0.517511799720988,0.476690736742331,-0.159038273824586,-0.198259153299861,5.43014705882353
"144",1957,"White-Hispanic","Panama","USA",0,1,10.7777777777778,10.4444444444444,10.3943729400635,0.660946535212653,0.640029067794482,0.693826422095299,1.09196519851685,3.88888888888889
"145",1957,"White-Hispanic","Spain","USA",0,1,12.8,11.7,10.5999675326877,0.985600279437171,0.939682510164049,0.543521702289581,0.543521702289581,3.8
"146",1957,"White-Hispanic","USA","USA",0,1,10.1573033707865,9.82022471910112,10.2996149347789,0.772705839418653,0.760355828029494,0.700497016310692,0.47630733748277,4.19101123595506
"147",1957,"White-White","USA","USA",0,0,11.6076269872711,11.5761763794706,10.4878925830688,0.920951341960848,0.880773568104266,0.332458511444076,0.357997799891704,4.26019263981853
"148",1958,"Hispanic-Hispanic","Cuba","Cuba",1,1,10.6785714285714,10.75,10.3694043731689,0.665612873882055,0.718555367349283,0.178961202502251,0.178961202502251,2.96428571428571
"149",1958,"Hispanic-Hispanic","Dominican Republic","Dominican Republic",1,1,7.42857142857143,7.14285714285714,10.2255443572998,0.542877972126007,0.542877972126007,1.13548350334167,1.13548350334167,3.57142857142857
"150",1958,"Hispanic-Hispanic","Ecuador","Ecuador",1,1,11.4,9.6,10.3694198608398,0.671067935228348,0.670147687196732,0.556088447570801,-0.376477718353271,5.4
"151",1958,"Hispanic-Hispanic","El Salvador","Nicaragua",1,1,15,12,10.6141004562378,0.969662368297577,0.969662368297577,-0.740136981010437,-0.740136981010437,3
"152",1958,"Hispanic-Hispanic","Mexico","Mexico",1,1,6.30482456140351,5.58811475409836,10.0026796471258,0.472660309023285,0.454034615569099,-0.138953410916858,-0.138953410916858,5.68029739776952
"153",1958,"Hispanic-Hispanic","USA","Cuba",1,1,9,9,10.1873245239258,0.371086263656616,0.371086263656616,0.0821970331016928,-0.00590906292200089,2.85714285714286
"154",1958,"Hispanic-Hispanic","USA","Ecuador",1,1,9,12,10.6056251525879,0.552400231361389,0.552400231361389,0.583519041538239,0.583519041538239,4
"155",1958,"Hispanic-Hispanic","USA","USA",1,1,7.1738768718802,7.1,10.0044408824648,0.421945631577991,0.403851177295423,0.305454530837861,0.304607787518762,4.82958199356913
"156",1958,"Hispanic-White","USA","Dominican Republic",1,0,13,13,11.0048584938049,1.36576532199979,1.36576532199979,0.0014661526074633,0.0014661526074633,3.5
"157",1958,"Hispanic-White","USA","Ecuador",1,0,14,14,10.6941132545471,0.809500247240067,0.809500247240067,1.07345867156982,1.07345867156982,2.5
"158",1958,"Hispanic-White","USA","Mexico",1,0,6.37060702875399,7.21194029850746,10.0550104128406,0.513439410658025,0.5056426739868,0.348329461914928,0.42087049541228,5.92997198879552
